id,quality_grade,image_url,scientific_name,common_name,class_name
117482776,research,https://inaturalist-open-data.s3.amazonaws.com/photos/198410081/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
117705769,research,https://inaturalist-open-data.s3.amazonaws.com/photos/198812368/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
121494821,research,https://inaturalist-open-data.s3.amazonaws.com/photos/205592615/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
123265033,research,https://inaturalist-open-data.s3.amazonaws.com/photos/208797596/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
125180613,research,https://inaturalist-open-data.s3.amazonaws.com/photos/212436625/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
131053039,research,https://inaturalist-open-data.s3.amazonaws.com/photos/222966090/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
132790693,research,https://inaturalist-open-data.s3.amazonaws.com/photos/226088440/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
135181777,research,https://inaturalist-open-data.s3.amazonaws.com/photos/230517841/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
142091805,research,https://inaturalist-open-data.s3.amazonaws.com/photos/243553413/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
142093008,research,https://inaturalist-open-data.s3.amazonaws.com/photos/243556114/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
155935266,research,https://static.inaturalist.org/photos/269591043/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
157219259,research,https://static.inaturalist.org/photos/271862500/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
157714264,research,https://static.inaturalist.org/photos/272647699/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
160779962,research,https://static.inaturalist.org/photos/277851147/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
160877715,research,https://inaturalist-open-data.s3.amazonaws.com/photos/278037310/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
162618249,research,https://inaturalist-open-data.s3.amazonaws.com/photos/281199152/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
162638678,research,https://inaturalist-open-data.s3.amazonaws.com/photos/281232185/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
165788360,research,https://inaturalist-open-data.s3.amazonaws.com/photos/287016695/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
166307221,research,https://inaturalist-open-data.s3.amazonaws.com/photos/287979377/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
166309361,research,https://inaturalist-open-data.s3.amazonaws.com/photos/287983521/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
166314304,research,https://inaturalist-open-data.s3.amazonaws.com/photos/287992776/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
166751561,research,https://inaturalist-open-data.s3.amazonaws.com/photos/288794266/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
167386680,research,https://inaturalist-open-data.s3.amazonaws.com/photos/289960240/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
168563462,research,https://inaturalist-open-data.s3.amazonaws.com/photos/292144244/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
168626766,research,https://inaturalist-open-data.s3.amazonaws.com/photos/292267154/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
168697798,research,https://static.inaturalist.org/photos/292395192/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
169406063,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293693161/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
170137462,research,https://static.inaturalist.org/photos/295046836/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
170507805,research,https://static.inaturalist.org/photos/295741144/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
170634335,research,https://inaturalist-open-data.s3.amazonaws.com/photos/295982938/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
173166390,research,https://inaturalist-open-data.s3.amazonaws.com/photos/300696379/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
174469097,research,https://inaturalist-open-data.s3.amazonaws.com/photos/303104685/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
175326319,research,https://inaturalist-open-data.s3.amazonaws.com/photos/304571759/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
181430023,research,https://inaturalist-open-data.s3.amazonaws.com/photos/316154543/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
183631580,research,https://inaturalist-open-data.s3.amazonaws.com/photos/320401188/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
183888023,research,https://inaturalist-open-data.s3.amazonaws.com/photos/320886399/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
184138504,research,https://static.inaturalist.org/photos/321376739/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
185606682,research,https://inaturalist-open-data.s3.amazonaws.com/photos/324182233/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
187544216,research,https://inaturalist-open-data.s3.amazonaws.com/photos/327996135/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
192371511,research,https://inaturalist-open-data.s3.amazonaws.com/photos/337684085/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
196537758,research,https://static.inaturalist.org/photos/346007151/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
198327248,research,https://inaturalist-open-data.s3.amazonaws.com/photos/349528427/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
200196334,research,https://inaturalist-open-data.s3.amazonaws.com/photos/353136528/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
214441127,research,https://static.inaturalist.org/photos/379032766/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
215551016,research,https://inaturalist-open-data.s3.amazonaws.com/photos/381106076/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
216371274,research,https://static.inaturalist.org/photos/382651438/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
217574570,research,https://inaturalist-open-data.s3.amazonaws.com/photos/384917225/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
218204898,research,https://inaturalist-open-data.s3.amazonaws.com/photos/386099858/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
220007024,research,https://inaturalist-open-data.s3.amazonaws.com/photos/389473748/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
220724546,research,https://inaturalist-open-data.s3.amazonaws.com/photos/390809067/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
220948852,research,https://static.inaturalist.org/photos/391236791/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
221585831,research,https://static.inaturalist.org/photos/392415007/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
223745429,research,https://inaturalist-open-data.s3.amazonaws.com/photos/396488044/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
227511930,research,https://inaturalist-open-data.s3.amazonaws.com/photos/403619592/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
227512035,research,https://inaturalist-open-data.s3.amazonaws.com/photos/403619791/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
228183185,research,https://inaturalist-open-data.s3.amazonaws.com/photos/404894057/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
228388713,research,https://inaturalist-open-data.s3.amazonaws.com/photos/405283294/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
228436955,research,https://inaturalist-open-data.s3.amazonaws.com/photos/405366374/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
228489771,research,https://static.inaturalist.org/photos/405482640/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
230300027,research,https://inaturalist-open-data.s3.amazonaws.com/photos/408904586/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
230300458,research,https://inaturalist-open-data.s3.amazonaws.com/photos/408905534/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
232358323,research,https://static.inaturalist.org/photos/412794438/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
232646379,research,https://inaturalist-open-data.s3.amazonaws.com/photos/413349044/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
234732115,research,https://inaturalist-open-data.s3.amazonaws.com/photos/417343572/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
234844469,research,https://inaturalist-open-data.s3.amazonaws.com/photos/417565308/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
235899070,research,https://inaturalist-open-data.s3.amazonaws.com/photos/419599872/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
236696755,research,https://static.inaturalist.org/photos/421133952/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
238468736,research,https://static.inaturalist.org/photos/424546438/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
239235689,research,https://static.inaturalist.org/photos/426039987/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
239857526,research,https://inaturalist-open-data.s3.amazonaws.com/photos/427249246/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
240180599,research,https://static.inaturalist.org/photos/427866407/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
256811644,research,https://inaturalist-open-data.s3.amazonaws.com/photos/460536764/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
269474457,research,https://inaturalist-open-data.s3.amazonaws.com/photos/484521501/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
269498716,research,https://inaturalist-open-data.s3.amazonaws.com/photos/484565113/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
275861842,research,https://inaturalist-open-data.s3.amazonaws.com/photos/495553253/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
275891757,research,https://inaturalist-open-data.s3.amazonaws.com/photos/495597594/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
277325401,research,https://static.inaturalist.org/photos/497967106/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
278677823,research,https://inaturalist-open-data.s3.amazonaws.com/photos/500395804/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
278730360,research,https://static.inaturalist.org/photos/500489148/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
279232629,research,https://inaturalist-open-data.s3.amazonaws.com/photos/501411535/medium.jpeg,Hirundo rustica,Деревенская ласточка,swallow
282147379,research,https://static.inaturalist.org/photos/506877387/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
282888510,research,https://static.inaturalist.org/photos/508270744/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
282888537,research,https://static.inaturalist.org/photos/508271781/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
282888562,research,https://static.inaturalist.org/photos/508273231/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
283741262,research,https://inaturalist-open-data.s3.amazonaws.com/photos/509860689/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
283744472,research,https://inaturalist-open-data.s3.amazonaws.com/photos/509866170/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
283952437,research,https://inaturalist-open-data.s3.amazonaws.com/photos/510262826/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
283954818,research,https://inaturalist-open-data.s3.amazonaws.com/photos/510267391/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
283968646,research,https://inaturalist-open-data.s3.amazonaws.com/photos/510292847/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
283977880,research,https://inaturalist-open-data.s3.amazonaws.com/photos/510310273/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
283980193,research,https://inaturalist-open-data.s3.amazonaws.com/photos/510314655/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
285069054,research,https://inaturalist-open-data.s3.amazonaws.com/photos/512373969/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
287284179,research,https://static.inaturalist.org/photos/516546264/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
288238966,research,https://inaturalist-open-data.s3.amazonaws.com/photos/518332792/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
290074825,research,https://inaturalist-open-data.s3.amazonaws.com/photos/521794934/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
290658734,research,https://inaturalist-open-data.s3.amazonaws.com/photos/522899002/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
290875687,research,https://inaturalist-open-data.s3.amazonaws.com/photos/523309896/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
293708132,research,https://inaturalist-open-data.s3.amazonaws.com/photos/528603558/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
295425047,research,https://inaturalist-open-data.s3.amazonaws.com/photos/531832763/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
295425184,research,https://inaturalist-open-data.s3.amazonaws.com/photos/531832889/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
295670335,research,https://inaturalist-open-data.s3.amazonaws.com/photos/532300091/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
296510902,research,https://static.inaturalist.org/photos/533909024/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
296925954,research,https://inaturalist-open-data.s3.amazonaws.com/photos/534703208/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
297388784,research,https://inaturalist-open-data.s3.amazonaws.com/photos/535523341/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
297388818,research,https://inaturalist-open-data.s3.amazonaws.com/photos/535525499/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
297388835,research,https://inaturalist-open-data.s3.amazonaws.com/photos/535527783/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
297390722,research,https://inaturalist-open-data.s3.amazonaws.com/photos/535577432/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
299903210,research,https://static.inaturalist.org/photos/540320016/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
300120359,research,https://inaturalist-open-data.s3.amazonaws.com/photos/540725390/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
302324378,research,https://static.inaturalist.org/photos/544846914/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
303224099,research,https://inaturalist-open-data.s3.amazonaws.com/photos/546509993/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
304269095,research,https://static.inaturalist.org/photos/548488972/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
307219494,research,https://inaturalist-open-data.s3.amazonaws.com/photos/554110558/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
307915708,research,https://static.inaturalist.org/photos/555464903/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
308370405,research,https://inaturalist-open-data.s3.amazonaws.com/photos/556338217/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
309238200,research,https://inaturalist-open-data.s3.amazonaws.com/photos/558004612/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
309238215,research,https://inaturalist-open-data.s3.amazonaws.com/photos/558004670/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
309791450,research,https://inaturalist-open-data.s3.amazonaws.com/photos/559061624/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
310049572,research,https://inaturalist-open-data.s3.amazonaws.com/photos/559529817/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
311415167,research,https://static.inaturalist.org/photos/562165204/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
314589262,research,https://static.inaturalist.org/photos/568196922/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
315581044,research,https://inaturalist-open-data.s3.amazonaws.com/photos/570099375/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
315581707,research,https://inaturalist-open-data.s3.amazonaws.com/photos/570100723/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
320495455,research,https://inaturalist-open-data.s3.amazonaws.com/photos/579437427/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
327547747,research,https://inaturalist-open-data.s3.amazonaws.com/photos/593430655/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
327673056,research,https://inaturalist-open-data.s3.amazonaws.com/photos/593672977/medium.jpg,Hirundo rustica,Деревенская ласточка,swallow
20010790,research,https://inaturalist-open-data.s3.amazonaws.com/photos/30885776/medium.jpeg,Fringilla coelebs,Зяблик,brambling
21008692,research,https://inaturalist-open-data.s3.amazonaws.com/photos/32447958/medium.jpeg,Fringilla coelebs,Зяблик,brambling
24202511,research,https://inaturalist-open-data.s3.amazonaws.com/photos/37425451/medium.jpeg,Fringilla coelebs,Зяблик,brambling
24203450,research,https://inaturalist-open-data.s3.amazonaws.com/photos/37427045/medium.jpeg,Fringilla coelebs,Зяблик,brambling
24721837,research,https://inaturalist-open-data.s3.amazonaws.com/photos/38232095/medium.jpeg,Fringilla coelebs,Зяблик,brambling
24741416,research,https://inaturalist-open-data.s3.amazonaws.com/photos/38261449/medium.jpeg,Fringilla coelebs,Зяблик,brambling
25370951,research,https://inaturalist-open-data.s3.amazonaws.com/photos/39286469/medium.jpeg,Fringilla coelebs,Зяблик,brambling
26321958,research,https://inaturalist-open-data.s3.amazonaws.com/photos/40865271/medium.jpeg,Fringilla coelebs,Зяблик,brambling
26400169,research,https://inaturalist-open-data.s3.amazonaws.com/photos/40992724/medium.jpeg,Fringilla coelebs,Зяблик,brambling
37496845,research,https://inaturalist-open-data.s3.amazonaws.com/photos/59452711/medium.jpeg,Fringilla coelebs,Зяблик,brambling
40257338,research,https://inaturalist-open-data.s3.amazonaws.com/photos/63952756/medium.jpeg,Fringilla coelebs,Зяблик,brambling
42377515,research,https://inaturalist-open-data.s3.amazonaws.com/photos/67284487/medium.jpeg,Fringilla coelebs,Зяблик,brambling
42695438,research,https://inaturalist-open-data.s3.amazonaws.com/photos/67803600/medium.jpeg,Fringilla coelebs,Зяблик,brambling
45307288,research,https://inaturalist-open-data.s3.amazonaws.com/photos/71838512/medium.jpeg,Fringilla coelebs,Зяблик,brambling
47801863,research,https://inaturalist-open-data.s3.amazonaws.com/photos/75828486/medium.jpg,Fringilla coelebs,Зяблик,brambling
57310199,research,https://inaturalist-open-data.s3.amazonaws.com/photos/91403117/medium.jpeg,Fringilla coelebs,Зяблик,brambling
61084548,research,https://inaturalist-open-data.s3.amazonaws.com/photos/97713327/medium.jpg,Fringilla coelebs,Зяблик,brambling
61084564,research,https://inaturalist-open-data.s3.amazonaws.com/photos/97713703/medium.jpg,Fringilla coelebs,Зяблик,brambling
63783107,research,https://inaturalist-open-data.s3.amazonaws.com/photos/102426377/medium.jpeg,Fringilla coelebs,Зяблик,brambling
73132547,research,https://inaturalist-open-data.s3.amazonaws.com/photos/119357748/medium.jpeg,Fringilla coelebs,Зяблик,brambling
73739313,research,https://static.inaturalist.org/photos/120425867/medium.jpg,Fringilla coelebs,Зяблик,brambling
73739314,research,https://static.inaturalist.org/photos/120425878/medium.jpg,Fringilla coelebs,Зяблик,brambling
75663105,research,https://static.inaturalist.org/photos/123814255/medium.jpg,Fringilla coelebs,Зяблик,brambling
76675697,research,https://inaturalist-open-data.s3.amazonaws.com/photos/125404471/medium.jpeg,Fringilla coelebs,Зяблик,brambling
80597892,research,https://static.inaturalist.org/photos/132107556/medium.jpeg,Fringilla coelebs,Зяблик,brambling
84833367,research,https://inaturalist-open-data.s3.amazonaws.com/photos/139480681/medium.jpeg,Fringilla coelebs,Зяблик,brambling
86843620,research,https://inaturalist-open-data.s3.amazonaws.com/photos/143135777/medium.jpeg,Fringilla coelebs,Зяблик,brambling
93357957,research,https://inaturalist-open-data.s3.amazonaws.com/photos/154722571/medium.jpeg,Fringilla coelebs,Зяблик,brambling
93456564,research,https://inaturalist-open-data.s3.amazonaws.com/photos/154898803/medium.jpg,Fringilla coelebs,Зяблик,brambling
95252069,research,https://inaturalist-open-data.s3.amazonaws.com/photos/167239917/medium.jpg,Fringilla coelebs,Зяблик,brambling
105663162,research,https://static.inaturalist.org/photos/177336531/medium.jpg,Fringilla coelebs,Зяблик,brambling
105663187,research,https://static.inaturalist.org/photos/177336663/medium.jpg,Fringilla coelebs,Зяблик,brambling
110978091,research,https://static.inaturalist.org/photos/187294933/medium.jpg,Fringilla coelebs,Зяблик,brambling
111115109,research,https://inaturalist-open-data.s3.amazonaws.com/photos/187536827/medium.jpeg,Fringilla coelebs,Зяблик,brambling
111984123,research,https://inaturalist-open-data.s3.amazonaws.com/photos/189104660/medium.jpg,Fringilla coelebs,Зяблик,brambling
112820447,research,https://inaturalist-open-data.s3.amazonaws.com/photos/190593375/medium.jpeg,Fringilla coelebs,Зяблик,brambling
112822773,research,https://inaturalist-open-data.s3.amazonaws.com/photos/190597538/medium.jpeg,Fringilla coelebs,Зяблик,brambling
112835851,research,https://inaturalist-open-data.s3.amazonaws.com/photos/190620707/medium.jpeg,Fringilla coelebs,Зяблик,brambling
112862073,research,https://inaturalist-open-data.s3.amazonaws.com/photos/190666889/medium.jpeg,Fringilla coelebs,Зяблик,brambling
113697087,research,https://inaturalist-open-data.s3.amazonaws.com/photos/192075673/medium.jpeg,Fringilla coelebs,Зяблик,brambling
114800671,research,https://static.inaturalist.org/photos/193807718/medium.jpg,Fringilla coelebs,Зяблик,brambling
114800674,research,https://static.inaturalist.org/photos/193807898/medium.jpg,Fringilla coelebs,Зяблик,brambling
116732434,research,https://inaturalist-open-data.s3.amazonaws.com/photos/197072747/medium.jpeg,Fringilla coelebs,Зяблик,brambling
117198870,research,https://inaturalist-open-data.s3.amazonaws.com/photos/197901452/medium.jpeg,Fringilla coelebs,Зяблик,brambling
117482740,research,https://inaturalist-open-data.s3.amazonaws.com/photos/198409773/medium.jpeg,Fringilla coelebs,Зяблик,brambling
117482794,research,https://inaturalist-open-data.s3.amazonaws.com/photos/198410205/medium.jpeg,Fringilla coelebs,Зяблик,brambling
117482802,research,https://inaturalist-open-data.s3.amazonaws.com/photos/198410257/medium.jpeg,Fringilla coelebs,Зяблик,brambling
117482810,research,https://inaturalist-open-data.s3.amazonaws.com/photos/198410328/medium.jpeg,Fringilla coelebs,Зяблик,brambling
117482848,research,https://inaturalist-open-data.s3.amazonaws.com/photos/198410528/medium.jpeg,Fringilla coelebs,Зяблик,brambling
117706186,research,https://inaturalist-open-data.s3.amazonaws.com/photos/198816767/medium.jpeg,Fringilla coelebs,Зяблик,brambling
118406096,research,https://static.inaturalist.org/photos/200048937/medium.jpg,Fringilla coelebs,Зяблик,brambling
119294696,research,https://static.inaturalist.org/photos/201642678/medium.jpg,Fringilla coelebs,Зяблик,brambling
132790371,research,https://inaturalist-open-data.s3.amazonaws.com/photos/226088160/medium.jpg,Fringilla coelebs,Зяблик,brambling
132978611,research,https://inaturalist-open-data.s3.amazonaws.com/photos/226437211/medium.jpeg,Fringilla coelebs,Зяблик,brambling
133619984,research,https://static.inaturalist.org/photos/227626623/medium.jpg,Fringilla coelebs,Зяблик,brambling
135181794,research,https://inaturalist-open-data.s3.amazonaws.com/photos/230518308/medium.jpg,Fringilla coelebs,Зяблик,brambling
141482874,research,https://inaturalist-open-data.s3.amazonaws.com/photos/242396738/medium.jpg,Fringilla coelebs,Зяблик,brambling
142551460,research,https://inaturalist-open-data.s3.amazonaws.com/photos/244413478/medium.jpeg,Fringilla coelebs,Зяблик,brambling
146453493,research,https://inaturalist-open-data.s3.amazonaws.com/photos/251793406/medium.jpeg,Fringilla coelebs,Зяблик,brambling
152855617,research,https://static.inaturalist.org/photos/263923765/medium.jpg,Fringilla coelebs,Зяблик,brambling
154302645,research,https://static.inaturalist.org/photos/266602833/medium.jpg,Fringilla coelebs,Зяблик,brambling
154601098,research,https://static.inaturalist.org/photos/267146186/medium.jpg,Fringilla coelebs,Зяблик,brambling
155503539,research,https://static.inaturalist.org/photos/268805190/medium.jpg,Fringilla coelebs,Зяблик,brambling
155503550,research,https://static.inaturalist.org/photos/268805559/medium.jpg,Fringilla coelebs,Зяблик,brambling
155503567,research,https://static.inaturalist.org/photos/268806010/medium.jpg,Fringilla coelebs,Зяблик,brambling
155778584,research,https://static.inaturalist.org/photos/269309293/medium.jpg,Fringilla coelebs,Зяблик,brambling
155778598,research,https://static.inaturalist.org/photos/269309971/medium.jpg,Fringilla coelebs,Зяблик,brambling
155853209,research,https://inaturalist-open-data.s3.amazonaws.com/photos/269448931/medium.jpg,Fringilla coelebs,Зяблик,brambling
155860290,research,https://inaturalist-open-data.s3.amazonaws.com/photos/269460700/medium.jpg,Fringilla coelebs,Зяблик,brambling
155860828,research,https://inaturalist-open-data.s3.amazonaws.com/photos/269461604/medium.jpg,Fringilla coelebs,Зяблик,brambling
156279076,research,https://static.inaturalist.org/photos/270212668/medium.jpg,Fringilla coelebs,Зяблик,brambling
156279123,research,https://static.inaturalist.org/photos/270214789/medium.jpg,Fringilla coelebs,Зяблик,brambling
158520746,research,https://inaturalist-open-data.s3.amazonaws.com/photos/273957378/medium.jpg,Fringilla coelebs,Зяблик,brambling
158524816,research,https://inaturalist-open-data.s3.amazonaws.com/photos/273963837/medium.jpg,Fringilla coelebs,Зяблик,brambling
158529016,research,https://inaturalist-open-data.s3.amazonaws.com/photos/273970264/medium.jpg,Fringilla coelebs,Зяблик,brambling
158782256,research,https://static.inaturalist.org/photos/274360110/medium.jpg,Fringilla coelebs,Зяблик,brambling
158782260,research,https://static.inaturalist.org/photos/274360478/medium.jpg,Fringilla coelebs,Зяблик,brambling
160282521,research,https://inaturalist-open-data.s3.amazonaws.com/photos/276970276/medium.jpeg,Fringilla coelebs,Зяблик,brambling
160291704,research,https://inaturalist-open-data.s3.amazonaws.com/photos/276981544/medium.jpeg,Fringilla coelebs,Зяблик,brambling
160420463,research,https://inaturalist-open-data.s3.amazonaws.com/photos/277205083/medium.jpg,Fringilla coelebs,Зяблик,brambling
160780079,research,https://static.inaturalist.org/photos/277854507/medium.jpg,Fringilla coelebs,Зяблик,brambling
160873929,research,https://inaturalist-open-data.s3.amazonaws.com/photos/278031429/medium.jpg,Fringilla coelebs,Зяблик,brambling
162157979,research,https://static.inaturalist.org/photos/280359699/medium.jpg,Fringilla coelebs,Зяблик,brambling
162157993,research,https://static.inaturalist.org/photos/280360728/medium.jpg,Fringilla coelebs,Зяблик,brambling
166672432,research,https://inaturalist-open-data.s3.amazonaws.com/photos/288644521/medium.jpg,Fringilla coelebs,Зяблик,brambling
166673504,research,https://inaturalist-open-data.s3.amazonaws.com/photos/288646364/medium.jpg,Fringilla coelebs,Зяблик,brambling
167092296,research,https://inaturalist-open-data.s3.amazonaws.com/photos/289416040/medium.jpg,Fringilla coelebs,Зяблик,brambling
168561879,research,https://inaturalist-open-data.s3.amazonaws.com/photos/292141295/medium.jpg,Fringilla coelebs,Зяблик,brambling
169282923,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293468024/medium.jpg,Fringilla coelebs,Зяблик,brambling
169284429,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293470351/medium.jpg,Fringilla coelebs,Зяблик,brambling
169394634,research,https://static.inaturalist.org/photos/293670578/medium.jpg,Fringilla coelebs,Зяблик,brambling
169406056,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293693090/medium.jpeg,Fringilla coelebs,Зяблик,brambling
169467724,research,https://inaturalist-open-data.s3.amazonaws.com/photos/293807904/medium.jpg,Fringilla coelebs,Зяблик,brambling
169824527,research,https://inaturalist-open-data.s3.amazonaws.com/photos/294460799/medium.jpg,Fringilla coelebs,Зяблик,brambling
169834621,research,https://inaturalist-open-data.s3.amazonaws.com/photos/294479197/medium.jpg,Fringilla coelebs,Зяблик,brambling
170245413,research,https://inaturalist-open-data.s3.amazonaws.com/photos/295252881/medium.jpeg,Fringilla coelebs,Зяблик,brambling
170622728,research,https://inaturalist-open-data.s3.amazonaws.com/photos/295961562/medium.jpg,Fringilla coelebs,Зяблик,brambling
176178739,research,https://inaturalist-open-data.s3.amazonaws.com/photos/306262549/medium.jpg,Fringilla coelebs,Зяблик,brambling
181607333,research,https://inaturalist-open-data.s3.amazonaws.com/photos/316165890/medium.jpeg,Fringilla coelebs,Зяблик,brambling
